"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Blues rock","http://dbpedia.org/resource/Blues_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Blues rock","http://dbpedia.org/resource/Blues_rock","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Blues rock","http://dbpedia.org/resource/Blues_rock","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Blues rock","http://dbpedia.org/resource/Blues_rock","Paiste","http://dbpedia.org/resource/Paiste"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Indie rock","http://dbpedia.org/resource/Indie_rock","Ludwig Drums","http://dbpedia.org/resource/Ludwig_Drums"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Indie rock","http://dbpedia.org/resource/Indie_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Indie rock","http://dbpedia.org/resource/Indie_rock","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Indie rock","http://dbpedia.org/resource/Indie_rock","Guitar","http://dbpedia.org/resource/Guitar"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Indie rock","http://dbpedia.org/resource/Indie_rock","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Indie rock","http://dbpedia.org/resource/Indie_rock","Paiste","http://dbpedia.org/resource/Paiste"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Garage rock","http://dbpedia.org/resource/Garage_rock","Ludwig Drums","http://dbpedia.org/resource/Ludwig_Drums"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Garage rock","http://dbpedia.org/resource/Garage_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Garage rock","http://dbpedia.org/resource/Garage_rock","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Garage rock","http://dbpedia.org/resource/Garage_rock","Guitar","http://dbpedia.org/resource/Guitar"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Garage rock","http://dbpedia.org/resource/Garage_rock","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Garage rock","http://dbpedia.org/resource/Garage_rock","Paiste","http://dbpedia.org/resource/Paiste"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","G-funk","http://dbpedia.org/resource/G-funk","Cornet","http://dbpedia.org/resource/Cornet"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","G-funk","http://dbpedia.org/resource/G-funk","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","G-funk","http://dbpedia.org/resource/G-funk","Piano","http://dbpedia.org/resource/Piano"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","G-funk","http://dbpedia.org/resource/G-funk","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","G-funk","http://dbpedia.org/resource/G-funk","Keyboards","http://dbpedia.org/resource/Keyboards"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","G-funk","http://dbpedia.org/resource/G-funk","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","G-funk","http://dbpedia.org/resource/G-funk","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","G-funk","http://dbpedia.org/resource/G-funk","Vocals","http://dbpedia.org/resource/Vocals"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Dirty rap","http://dbpedia.org/resource/Dirty_rap","Cornet","http://dbpedia.org/resource/Cornet"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Dirty rap","http://dbpedia.org/resource/Dirty_rap","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Dirty rap","http://dbpedia.org/resource/Dirty_rap","Piano","http://dbpedia.org/resource/Piano"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Dirty rap","http://dbpedia.org/resource/Dirty_rap","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Dirty rap","http://dbpedia.org/resource/Dirty_rap","Keyboards","http://dbpedia.org/resource/Keyboards"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Dirty rap","http://dbpedia.org/resource/Dirty_rap","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Dirty rap","http://dbpedia.org/resource/Dirty_rap","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Dirty rap","http://dbpedia.org/resource/Dirty_rap","Vocals","http://dbpedia.org/resource/Vocals"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop soul","http://dbpedia.org/resource/Hip_hop_soul","Cornet","http://dbpedia.org/resource/Cornet"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop soul","http://dbpedia.org/resource/Hip_hop_soul","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop soul","http://dbpedia.org/resource/Hip_hop_soul","Piano","http://dbpedia.org/resource/Piano"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop soul","http://dbpedia.org/resource/Hip_hop_soul","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop soul","http://dbpedia.org/resource/Hip_hop_soul","Keyboards","http://dbpedia.org/resource/Keyboards"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop soul","http://dbpedia.org/resource/Hip_hop_soul","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop soul","http://dbpedia.org/resource/Hip_hop_soul","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop soul","http://dbpedia.org/resource/Hip_hop_soul","Vocals","http://dbpedia.org/resource/Vocals"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Jazz rap","http://dbpedia.org/resource/Jazz_rap","Cornet","http://dbpedia.org/resource/Cornet"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Jazz rap","http://dbpedia.org/resource/Jazz_rap","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Jazz rap","http://dbpedia.org/resource/Jazz_rap","Piano","http://dbpedia.org/resource/Piano"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Jazz rap","http://dbpedia.org/resource/Jazz_rap","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Jazz rap","http://dbpedia.org/resource/Jazz_rap","Keyboards","http://dbpedia.org/resource/Keyboards"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Jazz rap","http://dbpedia.org/resource/Jazz_rap","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Jazz rap","http://dbpedia.org/resource/Jazz_rap","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Jazz rap","http://dbpedia.org/resource/Jazz_rap","Vocals","http://dbpedia.org/resource/Vocals"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Cornet","http://dbpedia.org/resource/Cornet"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Piano","http://dbpedia.org/resource/Piano"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Keyboards","http://dbpedia.org/resource/Keyboards"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Cornet","http://dbpedia.org/resource/Cornet"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Piano","http://dbpedia.org/resource/Piano"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Keyboards","http://dbpedia.org/resource/Keyboards"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"The Shaman Mahatmah, R. Poole, Ruhi Anubis Yazid, Ruh, Cool Jazz, Cuz, Mobidiqulus Maximus, MC TrapNasty, Mo B. Dick","http://dbpedia.org/resource/Mo_B._Dick","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Vocals","http://dbpedia.org/resource/Vocals"
"The Snake","http://dbpedia.org/resource/Harvey_Mandel","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar"
"The Snake","http://dbpedia.org/resource/Harvey_Mandel","Blues rock","http://dbpedia.org/resource/Blues_rock","Gibson Les Paul","http://dbpedia.org/resource/Gibson_Les_Paul"
