"goalkeeper","goalkeeper__URI","birthPlace","birthPlace__URI","team","team__URI","ground","ground__URI"
"Renan Rocha","http://dbpedia.org/resource/Renan_Rocha","Brazil","http://dbpedia.org/resource/Brazil","Esporte Clube Vitória","http://dbpedia.org/resource/Esporte_Clube_Vitória","Barradão","http://dbpedia.org/resource/Barradão"
"Renan Rocha","http://dbpedia.org/resource/Renan_Rocha","Brazil","http://dbpedia.org/resource/Brazil","Vitóriaa","http://dbpedia.org/resource/Esporte_Clube_Vitória","Barradão","http://dbpedia.org/resource/Barradão"
"Renan Soares Reuter","http://dbpedia.org/resource/Renan_Soares_Reuter","Brazil","http://dbpedia.org/resource/Brazil","Botafogo de Ribeirão Preto","http://dbpedia.org/resource/Botafogo_Futebol_Clube_(SP)","Estádio Santa Cruz","http://dbpedia.org/resource/Estádio_Santa_Cruz"
"Renan Soares Reuterr","http://dbpedia.org/resource/Renan_Soares_Reuter","Brazill","http://dbpedia.org/resource/Brazil","Botafogo Futebol Clubее","http://dbpedia.org/resource/Botafogo_Futebol_Clube_(SP)","Estádio Santa Cruz","http://dbpedia.org/resource/Estádio_Santa_Cruz"
"Renan Soares Reuterr","http://dbpedia.org/resource/Renan_Soares_Reuter","Brazil","http://dbpedia.org/resource/Brazil","Vitória","http://dbpedia.org/resource/Esporte_Clube_Vitória","Barradão","http://dbpedia.org/resource/Barradão"
"RRenan Soares Reuter","http://dbpedia.org/resource/Renan_Soares_Reuter","Brazil","http://dbpedia.org/resource/Brazil","Vitóriaa","http://dbpedia.org/resource/Esporte_Clube_Vitória","Estádio Manoel Barradas","http://dbpedia.org/resource/Barradão"
"Renan Soares Reuter","http://dbpedia.org/resource/Renan_Soares_Reuter","Brazil","http://dbpedia.org/resource/Brazil","Esporte Clube Vitória","http://dbpedia.org/resource/Esporte_Clube_Vitória","Barradão","http://dbpedia.org/resource/Barradão"
"Renan Soares Reuter","http://dbpedia.org/resource/Renan_Soares_Reuter","Braziil","http://dbpedia.org/resource/Brazil","Esporte Clube Vitória","http://dbpedia.org/resource/Esporte_Clube_Vitória","Estádio Manoel Barradas","http://dbpedia.org/resource/Barradão"
"Renze Fij","http://dbpedia.org/resource/Renze_Fij","Netherlandss","http://dbpedia.org/resource/Netherlands","Twentee","http://dbpedia.org/resource/FC_Twente","De Grolsch Veste","http://dbpedia.org/resource/De_Grolsch_Veste"
"Renze Fijj","http://dbpedia.org/resource/Renze_Fij","Netherlands","http://dbpedia.org/resource/Netherlands","Football Club Twente","http://dbpedia.org/resource/FC_Twente","De Grolsch Veste","http://dbpedia.org/resource/De_Grolsch_Veste"
"Reza Mohammadii","http://dbpedia.org/resource/Reza_Mohammadi","Irann","http://dbpedia.org/resource/Iran","PPersepolis Tehran Football Club","http://dbpedia.org/resource/Persepolis_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Riccardo Ajmone-Marsan","http://dbpedia.org/resource/Riccardo_Ajmone-Marsan","Ittaly","http://dbpedia.org/resource/Italy","Juventus","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Riccardo Ajmone-Marsan","http://dbpedia.org/resource/Riccardo_Ajmone-Marsan","Italyy","http://dbpedia.org/resource/Italy","Juventus Football ClubS.pp.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Robert Böhm","http://dbpedia.org/resource/Robert_Böhm","Poland","http://dbpedia.org/resource/Poland","KFC  Uerdingen 05","http://dbpedia.org/resource/KFC_Uerdingen_05","Grotenburg-Stadion","http://dbpedia.org/resource/Grotenburg-Stadion"
"Robert Böhmm","http://dbpedia.org/resource/Robert_Böhm","Poland","http://dbpedia.org/resource/Poland","Krefelder Fußballclub","http://dbpedia.org/resource/KFC_Uerdingen_05","Grotenburg-Stadion","http://dbpedia.org/resource/Grotenburg-Stadion"
"Robert Böhmm","http://dbpedia.org/resource/Robert_Böhm","Pooland","http://dbpedia.org/resource/Poland","Uerrdingen 05 e.V.","http://dbpedia.org/resource/KFC_Uerdingen_05","Grotenburg-Stadion","http://dbpedia.org/resource/Grotenburg-Stadion"
"Roberto Anzolinn","http://dbpedia.org/resource/Roberto_Anzolin","Ittaly","http://dbpedia.org/resource/Italy","Juventus","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Roberto Anzolin","http://dbpedia.org/resource/Roberto_Anzolin","Italy","http://dbpedia.org/resource/Italy","Juventus Football ClubS.p.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Roberto Sorrentinoo","http://dbpedia.org/resource/Roberto_Sorrentino","Itaaly","http://dbpedia.org/resource/Italy","Napolii","http://dbpedia.org/resource/S.S.C._Napoli","San Paolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Roberto Sorrentino","http://dbpedia.org/resource/Roberto_Sorrentino","Italyy","http://dbpedia.org/resource/Italy","Napolii","http://dbpedia.org/resource/S.S.C._Napoli","Stadio San Paolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Roberto Sorrentinoo","http://dbpedia.org/resource/Roberto_Sorrentino","Italy","http://dbpedia.org/resource/Italy","Società Sportiva CCalcio Napoli S.p.A.","http://dbpedia.org/resource/S.S.C._Napoli","San Paolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Roberto Sorrentino","http://dbpedia.org/resource/Roberto_Sorrentino","Ittaly","http://dbpedia.org/resource/Italy","Società Sportiva Calcio Napoli S.p.A.","http://dbpedia.org/resource/S.S.C._Napoli","Stadio San Paolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"RRoberto Tancredi","http://dbpedia.org/resource/Roberto_Tancredi","Ittaly","http://dbpedia.org/resource/Italy","Juventus Football ClubS.p.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Robberto Tancredi","http://dbpedia.org/resource/Roberto_Tancredi","Italyy","http://dbpedia.org/resource/Italy","Juventuss","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Robin Udegbee","http://dbpedia.org/resource/Robin_Udegbe","Germaany","http://dbpedia.org/resource/Germany","Fortuna 1895  e.V.","http://dbpedia.org/resource/Fortuna_Düsseldorf","ESPRIT arena","http://dbpedia.org/resource/Esprit_Arena"
"Robin Udegbee","http://dbpedia.org/resource/Robin_Udegbe","Germanyy","http://dbpedia.org/resource/Germany","Uerdingen 05 e.V.","http://dbpedia.org/resource/KFC_Uerdingen_05","Grotenburg-Stadion","http://dbpedia.org/resource/Grotenburg-Stadion"
"Robin Udegbee","http://dbpedia.org/resource/Robin_Udegbe","Germany","http://dbpedia.org/resource/Germany","KFC Uerdingen 055","http://dbpedia.org/resource/KFC_Uerdingen_05","Grotenburg-Stadion","http://dbpedia.org/resource/Grotenburg-Stadion"
"Robin Udegbee","http://dbpedia.org/resource/Robin_Udegbe","Gerrmany","http://dbpedia.org/resource/Germany","Kreffelder Fußballclub","http://dbpedia.org/resource/KFC_Uerdingen_05","Grotenburg-Stadion","http://dbpedia.org/resource/Grotenburg-Stadion"
"Robin Udegbee","http://dbpedia.org/resource/Robin_Udegbe","Germanyy","http://dbpedia.org/resource/Germany","Fortuna Düsseldorff","http://dbpedia.org/resource/Fortuna_Düsseldorf","ESPRIT arena","http://dbpedia.org/resource/Esprit_Arena"
"Robin Udegbe","http://dbpedia.org/resource/Robin_Udegbe","Germanny","http://dbpedia.org/resource/Germany","Düsseldorfer Turn- und Sportvereinn","http://dbpedia.org/resource/Fortuna_Düsseldorf","ESPRIT arena","http://dbpedia.org/resource/Esprit_Arena"
"Rodrigo Galatto","http://dbpedia.org/resource/Rodrigo_Galatto","BBrazil","http://dbpedia.org/resource/Brazil","Málaga Club de Fútboll","http://dbpedia.org/resource/Málaga_CF","La Rosaleda","http://dbpedia.org/resource/La_Rosaleda_Stadium"
"Rodrigo Galattoo","http://dbpedia.org/resource/Rodrigo_Galatto","Brazill","http://dbpedia.org/resource/Brazil","Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconi","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"Rodrigo Galatto","http://dbpedia.org/resource/Rodrigo_Galatto","Brazill","http://dbpedia.org/resource/Brazil","Málagaa","http://dbpedia.org/resource/Málaga_CF","La Rosaleda","http://dbpedia.org/resource/La_Rosaleda_Stadium"
"Rodrigo Galattoo","http://dbpedia.org/resource/Rodrigo_Galatto","Brazill","http://dbpedia.org/resource/Brazil","Málaga Club de Fútboll","http://dbpedia.org/resource/Málaga_CF","Estadio La Rosaleda","http://dbpedia.org/resource/La_Rosaleda_Stadium"
"Rodrigoo Galatto","http://dbpedia.org/resource/Rodrigo_Galatto","BBrazil","http://dbpedia.org/resource/Brazil","Esporte Clube Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconi","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"Rodrigo Galattoo","http://dbpedia.org/resource/Rodrigo_Galatto","Brazil","http://dbpedia.org/resource/Brazil","Máálaga","http://dbpedia.org/resource/Málaga_CF","Estadio La Rosaleda","http://dbpedia.org/resource/La_Rosaleda_Stadium"
"Rodrigo José Galatto","http://dbpedia.org/resource/Rodrigo_Galatto","Brazill","http://dbpedia.org/resource/Brazil","Málaga Club de Fútboll","http://dbpedia.org/resource/Málaga_CF","La Rosaleda","http://dbpedia.org/resource/La_Rosaleda_Stadium"
"Rodrigo  José Galatto","http://dbpedia.org/resource/Rodrigo_Galatto","Brazill","http://dbpedia.org/resource/Brazil","Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconi","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"Rodrigo José Galatto","http://dbpedia.org/resource/Rodrigo_Galatto","Brazil","http://dbpedia.org/resource/Brazil","Málagaa","http://dbpedia.org/resource/Málaga_CF","La Rosaleda","http://dbpedia.org/resource/La_Rosaleda_Stadium"
"Rodrigo José Galatto","http://dbpedia.org/resource/Rodrigo_Galatto","Brazill","http://dbpedia.org/resource/Brazil","Málaga Club de Fútboll","http://dbpedia.org/resource/Málaga_CF","Estadio La Rosaleda","http://dbpedia.org/resource/La_Rosaleda_Stadium"
"Rodrigo José Galattoo","http://dbpedia.org/resource/Rodrigo_Galatto","Brazil","http://dbpedia.org/resource/Brazil","Esporte Clube Juventudee","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconi","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"Rodrigo José Galatto","http://dbpedia.org/resource/Rodrigo_Galatto","Brazil","http://dbpedia.org/resource/Brazil","Málagaa","http://dbpedia.org/resource/Málaga_CF","Estadio La Rosaleda","http://dbpedia.org/resource/La_Rosaleda_Stadium"
"Rubens Fernando Moedimm","http://dbpedia.org/resource/Rubinho_(footballer)","Brazil","http://dbpedia.org/resource/Brazil","Juventuss","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Ruubens Fernando Moedim","http://dbpedia.org/resource/Rubinho_(footballer)","Brazzil","http://dbpedia.org/resource/Brazil","Juventus Football ClubS.p.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Rubinhoo","http://dbpedia.org/resource/Rubinho_(footballer)","Brrazil","http://dbpedia.org/resource/Brazil","Juventus Football ClubS.p.A..","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Rubinhoo","http://dbpedia.org/resource/Rubinho_(footballer)","Brazil","http://dbpedia.org/resource/Brazil","Juventuss","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Rui Patrícioo","http://dbpedia.org/resource/Rui_Patrício","Portugal","http://dbpedia.org/resource/Portugal","Sporting CP","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Rui Patrícioo","http://dbpedia.org/resource/Rui_Patrício","Portugal","http://dbpedia.org/resource/Portugal","Sporting Clube de Portugall","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Rui Pedro dos Santos Patrício","http://dbpedia.org/resource/Rui_Patrício","Portugall","http://dbpedia.org/resource/Portugal","Sporting CP","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Rui Pedro dos Santos Patrício","http://dbpedia.org/resource/Rui_Patrício","Portugal","http://dbpedia.org/resource/Portugal","Sporting Clube de Portugal","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Rémy Riouu","http://dbpedia.org/resource/Rémy_Riou","Francee","http://dbpedia.org/resource/France","LLyon","http://dbpedia.org/resource/Olympique_Lyonnais","Parc Olympique Lyonnais","http://dbpedia.org/resource/Parc_Olympique_Lyonnais"
"Rémy Riou","http://dbpedia.org/resource/Rémy_Riou","Frannce","http://dbpedia.org/resource/France","Olympique Lyonnais","http://dbpedia.org/resource/Olympique_Lyonnais","Parc Olympique Lyonnais","http://dbpedia.org/resource/Parc_Olympique_Lyonnais"
"Rémy Vercoutree","http://dbpedia.org/resource/Rémy_Vercoutre","Frannce","http://dbpedia.org/resource/France","Lyoon","http://dbpedia.org/resource/Olympique_Lyonnais","Parc Olympique Lyonnais","http://dbpedia.org/resource/Parc_Olympique_Lyonnais"
"Rémy Vercoutre","http://dbpedia.org/resource/Rémy_Vercoutre","Fraance","http://dbpedia.org/resource/France","Olympique Lyonnais","http://dbpedia.org/resource/Olympique_Lyonnais","Parc Olympique Lyonnais","http://dbpedia.org/resource/Parc_Olympique_Lyonnais"
"Rúben Alfaiate","http://dbpedia.org/resource/Rúben_Alfaiate","Portugal","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Rúben  Alfaiate","http://dbpedia.org/resource/Rúben_Alfaiate","Portugal","http://dbpedia.org/resource/Portugal","Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Rúben Alfaiate","http://dbpedia.org/resource/Rúben_Alfaiate","Porttugal","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Rúben Alfaiate","http://dbpedia.org/resource/Rúben_Alfaiate","Portugal","http://dbpedia.org/resource/Portugal","Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Rúben Correia Alfaiatee","http://dbpedia.org/resource/Rúben_Alfaiate","Portugall","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Rúben Correia Alfaiatee","http://dbpedia.org/resource/Rúben_Alfaiate","Portugal","http://dbpedia.org/resource/Portugal","BBenfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Rúben Correia Alfaiatee","http://dbpedia.org/resource/Rúben_Alfaiate","Portugal","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Rúben Corrreia Alfaiate","http://dbpedia.org/resource/Rúben_Alfaiate","Portugall","http://dbpedia.org/resource/Portugal","Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Sadok Sassii","http://dbpedia.org/resource/Sadok_Sassi","Tunissia","http://dbpedia.org/resource/Tunisia","Club Africain","http://dbpedia.org/resource/Club_Africain","Stade Olympique de Radès","http://dbpedia.org/resource/Stade_Olympique_de_Radès"
"Sammy Adjei","http://dbpedia.org/resource/Sammy_Adjei","Ghanaa","http://dbpedia.org/resource/Ghana","Club Africain","http://dbpedia.org/resource/Club_Africain","Stade Olympique de Radès","http://dbpedia.org/resource/Stade_Olympique_de_Radès"
"Samuel Adjeii","http://dbpedia.org/resource/Sammy_Adjei","Ghanaa","http://dbpedia.org/resource/Ghana","Club Africain","http://dbpedia.org/resource/Club_Africain","Stade Olympique de Radès","http://dbpedia.org/resource/Stade_Olympique_de_Radès"
"Sander Westerveld","http://dbpedia.org/resource/Sander_Westerveld","Netherlands","http://dbpedia.org/resource/Netherlands","Twentee","http://dbpedia.org/resource/FC_Twente","De Grolsch Veste","http://dbpedia.org/resource/De_Grolsch_Veste"
"Sander Westerveldd","http://dbpedia.org/resource/Sander_Westerveld","Netheerlands","http://dbpedia.org/resource/Netherlands","Foootball Club Twente","http://dbpedia.org/resource/FC_Twente","De Grolsch Veste","http://dbpedia.org/resource/De_Grolsch_Veste"
"Sandip Nandyy","http://dbpedia.org/resource/Sandip_Nandy","India","http://dbpedia.org/resource/India","East Bengal Football Clubb","http://dbpedia.org/resource/East_Bengal_F.C.","(বিবেকানন্দ যুবভারতী ক্রীড়াঙ্গন)","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Sandip Nandy","http://dbpedia.org/resource/Sandip_Nandy","Indiaa","http://dbpedia.org/resource/India","Mohun Bagan Athletic Clubb","http://dbpedia.org/resource/Mohun_Bagan_A.C.","Vivekananda Yuva Bharati Krirangan","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Sandip Nandyy","http://dbpedia.org/resource/Sandip_Nandy","India","http://dbpedia.org/resource/India","East Bengal Football Clubb","http://dbpedia.org/resource/East_Bengal_F.C.","সল্ট লেক স্টেডিয়াম","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Sandip Nandyy","http://dbpedia.org/resource/Sandip_Nandy","Inddia","http://dbpedia.org/resource/India","East Bengal Footballl Club","http://dbpedia.org/resource/East_Bengal_F.C.","Salt Lake Stadium","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Sandip Nandy","http://dbpedia.org/resource/Sandip_Nandy","Indiaa","http://dbpedia.org/resource/India","Mohun Bagan Athletic Club","http://dbpedia.org/resource/Mohun_Bagan_A.C.","সল্ট লেক স্টেডিয়াম","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Sandip Nandy","http://dbpedia.org/resource/Sandip_Nandy","Indiaa","http://dbpedia.org/resource/India","Mohun Bagan Athletic Clubb","http://dbpedia.org/resource/Mohun_Bagan_A.C.","Salt Lake Stadium","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Sandip Nandyy","http://dbpedia.org/resource/Sandip_Nandy","India","http://dbpedia.org/resource/India","East Bengal Foootball Club","http://dbpedia.org/resource/East_Bengal_F.C.","Vivekananda Yuva Bharati Krirangan","http://dbpedia.org/resource/Salt_Lake_Stadium"
